Station,Date,CHLA,DO,SALINITY,TN,TP,WTEMP,NW14,W14,N14,SE14,E14,S14,SW14,NE14,James_discharge,James_acc_flow_30d,James_acc_flow_60d,James_acc_flow_90d,Potomac_discharge,Potomac_acc_flow_30d,Potomac_acc_flow_60d,Potomac_acc_flow_90d,Susquehanna_discharge,Susquehanna_acc_flow_30d,Susquehanna_acc_flow_60d,Susquehanna_acc_flow_90d
CB5.1,1996-01-30,7.65,13.2,10.3,1.4220000000000002,0.03055,0.7,0.0,0.0,0.0,7.820540770604898,0.0,3.054448992082264,0.0,0.0,32000,706980.0,902780.0,1084780.0,66200,1592250.0,1937400.0,2264450.0,206000,3637770.0,4528870.0,5855230.0
CB5.1,1996-02-14,8.8,13.1,12.2,1.308,0.0667,0.6,8.420588235294119,7.69355636279263,0.0,6.9079907462203,0.0,6.641618273325591,4.494880952380953,0.0,18100,855200.0,1062600.0,1223720.0,25900,1730800.0,2190470.0,2510800.0,38300,4345500.0,4884770.0,6242170.0
CB5.1,1996-03-11,6.4,13.0,11.15,1.347,0.0196,2.2,0.0,0.0,5.395866549184172,6.890140845070423,3.051423520923521,0.0,0.0,3.4758322746094485,9840,359160.0,1144620.0,1345650.0,27400,747500.0,2416100.0,2849160.0,52900,2197600.0,6420410.0,6999270.0
CB5.1,1996-04-08,5.5,11.2,10.37,1.041,0.0151,7.6,7.392832343465255,4.91455343139186,6.245882352941176,6.0975,3.588194444444445,0.0,0.0,5.313150609080841,10700,426050.0,790530.0,1564060.0,24000,1029700.0,1749300.0,3402250.0,58500,2043400.0,4222100.0,8387890.0
CB5.1,1996-04-22,5.1,10.6,10.11,1.08,0.0201,12.6,0.0,0.0,0.0,7.001544772089457,0.0,0.0,0.0,0.0,6160,365840.0,684690.0,1238620.0,13600,800700.0,1690100.0,2702700.0,82400,2316600.0,4885700.0,7647500.0
CB5.1,1996-05-13,19.3,9.4,8.57,1.176,0.0244,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8180,222430.0,648120.0,956150.0,39500,632700.0,1631600.0,2357800.0,159000,2609300.0,4698500.0,6883000.0
CB5.1,1996-05-28,12.4,8.9,6.68,1.059,0.0258,17.9,0.0,0.0,0.0,0.0,5.115145168363859,0.0,0.0,5.341476634056278,6860,291250.0,617070.0,946070.0,13100,792300.0,1500800.0,2401500.0,40100,2472300.0,4653000.0,6855600.0
CB5.1,1996-06-10,11.2,9.8,8.31,0.935,0.0294,22.4,0.0,0.0,0.0,6.409740014994805,0.0,4.688888888888888,0.0,0.0,4890,278470.0,500460.0,926500.0,9970,737870.0,1319170.0,2324370.0,20300,1706300.0,4173900.0,6246600.0
CB5.1,1996-07-08,15.8,9.6,9.72,0.702,0.0455,26.1,4.672727272727273,0.0,0.0,5.262534891113849,0.0,4.5424919808519695,0.0,3.863636363636364,2840,234960.0,521760.0,743750.0,6690,610330.0,1428830.0,1949730.0,23200,834200.0,2640200.0,5081800.0
CB5.1,1996-07-22,27.2,8.6,10.24,0.853,0.0571,25.0,0.0,5.554455632087211,0.0,5.047101273988066,5.323565323565323,5.647871471833116,4.921313131313131,5.677272727272728,2540,112370.0,390360.0,673560.0,21100,369310.0,1101780.0,1877580.0,45600,804300.0,1682100.0,4250500.0
CB5.1,1996-08-05,11.2,9.2,10.04,0.573,0.0339,26.8,3.2933333333333334,3.907541843113531,2.16,4.843317771195854,4.4902035959809625,4.842478895655299,4.201842105263157,2.958374384236453,2740,82040.0,321750.0,618360.0,24500,460980.0,1082030.0,1971930.0,20600,775000.0,1611600.0,3519800.0
CB5.1,1996-08-26,9.2,6.6,11.21,0.57,0.0367,27.3,2.8999999999999995,2.538024870554282,6.126854500226476,4.28657331504675,0.0,4.413043478260869,3.1616747002842662,0.0,2470,105770.0,197360.0,472190.0,8890,675340.0,1009050.0,1774920.0,15500,550470.0,1329670.0,2207970.0
CB5.1,1996-09-09,11.6,7.6,12.66,0.768,0.0579,26.3,0.0,3.3067881016042784,0.0,5.685760937176032,6.180701754385965,5.18166977592764,3.341361111111111,0.0,97600,435750.0,516410.0,734630.0,250000,1089110.0,1581360.0,2171070.0,49100,505490.0,1274590.0,2113290.0
CB5.1,1996-10-07,9.7,7.6,13.19,0.595,0.0337,19.8,4.746560846560847,0.0,7.120890310504187,0.0,5.067136288166293,0.0,0.0,5.112268989280694,3750,467320.0,669080.0,750160.0,8680,1270620.0,1870030.0,2356530.0,26400,1283900.0,1722890.0,2499890.0
CB5.1,1996-11-18,21.15,12.2,6.68,0.9885,0.0344499999999999,9.3,4.9719999999999995,6.036897750310361,4.0528455284552845,7.923529411764706,2.256060606060606,5.915086206896551,4.807910343700933,3.573478835978836,6220,204740.0,395380.0,909590.0,15400,713910.0,1173130.0,2405740.0,62100,2718700.0,3625700.0,4487270.0
CB5.1,1996-12-09,13.5,11.0,9.91,0.826,0.0314,7.3,7.34239935148525,6.836932156002091,0.0,0.0,0.0,3.9663602941176466,4.436842105263158,0.0,24500,540530.0,702570.0,932850.0,39200,999600.0,1541280.0,2250230.0,108000,3155100.0,4805100.0,6021800.0
CB5.1,1997-01-14,13.61,11.4,9.72,0.869,0.053,4.1,6.158888636273424,6.996746126412129,0.0,0.0,0.0,0.0,0.0,0.0,7380,298600.0,856070.0,1057680.0,8820,575190.0,1616490.0,2334870.0,26200,2001000.0,4840900.0,7449600.0
CB5.1,1997-03-04,7.8,10.7,10.69,0.923,0.0199,6.9,0.0,0.0,6.158802801403889,7.683306055646481,3.131089743589744,7.882214156079856,0.0,4.562628679962013,18700,380900.0,695880.0,1155630.0,52900,592800.0,954100.0,1913400.0,89800,1632300.0,2555700.0,5597100.0
CB5.1,1997-04-02,20.2,11.5,10.79,1.096,0.0277,9.3,10.087181363957429,8.901378490868307,0.0,0.0,0.0,0.0,0.0,0.0,8920,473190.0,851490.0,1158580.0,17300,952100.0,1508700.0,1867500.0,76500,2204400.0,3764700.0,4726200.0
CB5.1,1997-04-14,15.3,11.6,9.2,1.037,0.0199,10.8,10.025285669554329,8.17624221147633,1.3749999999999998,0.0,0.0,0.0,3.815384615384616,0.0,9170,323230.0,788130.0,1153960.0,10600,610200.0,1433900.0,1873010.0,37300,1777800.0,3937300.0,4909700.0
CB5.1,1997-05-12,3.6,9.3,10.69,0.858,0.0192,14.8,0.0,0.0,0.0,8.648775361719846,0.0,7.040338414321029,5.385,0.0,5680,234690.0,563750.0,1031850.0,6250,255890.0,889790.0,1700890.0,32100,860800.0,2710900.0,4799900.0
CB5.1,1997-05-28,9.9,9.4,11.15,0.742,0.0227,17.0,5.494594594594594,7.672499999999999,6.013857601464812,6.18,4.246621212121212,6.161206896551724,5.763044257571696,4.237055860805861,4270,191750.0,421320.0,902060.0,6400,203450.0,549880.0,1502380.0,55900,901600.0,2255700.0,4471200.0
CB5.1,1997-06-09,8.1,9.8,9.91,0.606,0.0159,18.7,2.632950191570881,1.3791666666666669,6.348684210526316,3.8928434746988185,4.600069414755085,4.683654678037325,0.0,0.0,8950,222670.0,458470.0,799000.0,15500,315810.0,579630.0,1240830.0,28800,1029700.0,1913500.0,3830500.0
CB5.1,1997-07-14,7.2,7.6,12.07,0.498,0.0231,27.3,4.14,3.704495073891626,0.0,5.995360905818699,3.1583333333333337,5.531601297600417,4.015698236153241,0.0,1760,85450.0,310220.0,536650.0,2030,127770.0,460570.0,703670.0,7250,380860.0,1395160.0,2236860.0
CB5.1,1997-07-28,12.1,8.8,12.85,0.598,0.042,26.5,4.633402255639098,4.3282440780055635,7.559523809523809,5.058953297015095,5.012499999999999,4.988888888888888,4.7068450028976345,0.0,5360,104670.0,314760.0,498320.0,4500,75370.0,405330.0,607130.0,15100,285830.0,1052550.0,1980650.0
CB5.1,1997-08-11,5.4,7.7,13.75,0.494,0.0313,26.2,0.0,0.0,0.0,5.879654217855177,0.0,4.915990743169188,0.0,0.0,1710,103460.0,195690.0,420680.0,1350,62940.0,202110.0,532080.0,6360,224070.0,634540.0,1661840.0
CB5.1,1997-08-25,9.08,8.3,14.62,0.71,0.0989,25.4,0.0,0.0,0.0,5.941137224428617,0.0,4.656318952197827,0.0,0.0,1640,68380.0,164410.0,377170.0,2260,65540.0,141390.0,477010.0,14200,236070.0,516390.0,1372390.0
CB5.1,1997-09-08,7.19,8.4,15.95,0.471,0.0344,24.2,6.962434733453206,0.0,4.181825442141246,5.62247191011236,3.035714285714285,0.0,0.0,3.388095238095238,1070,45450.0,149340.0,249850.0,1240,53050.0,118170.0,272510.0,10400,257590.0,480840.0,935930.0
CB5.1,1997-10-14,7.81,8.4,17.18,0.456,0.0259,21.5,5.33225806451613,0.0,0.0,5.167700542781544,3.4285714285714284,4.725601368159205,0.0,0.0,1080,44270.0,99320.0,202060.0,1300,60380.0,126630.0,187110.0,11700,250690.0,536500.0,743640.0
CB5.1,1997-11-17,12.6,10.1,16.76,0.54,0.0243,10.4,0.0,6.029147744748804,0.0,0.0,0.0,0.0,5.563013372015473,0.0,4420,146830.0,188880.0,245540.0,14400,419720.0,474690.0,545610.0,44300,869710.0,1093730.0,1399410.0
CB5.1,1997-12-08,4.3,10.5,16.9,0.457,0.018,7.6,0.0,8.443295225467073,0.0,6.305263157894737,2.8333333333333335,0.0,7.165358227775662,0.0,3740,154380.0,238140.0,294690.0,6440,505140.0,622120.0,695390.0,40300,1402600.0,1693050.0,1969060.0
CB5.1,1998-01-06,4.78,11.4,15.88,0.593,0.043,6.0,0.0,0.0,0.0,5.215640325943684,0.0,5.5381528765670955,0.0,0.0,4210,118760.0,288800.0,354430.0,14400,213700.0,752700.0,830970.0,44800,859340.0,2254640.0,2522390.0
CB5.1,1998-02-11,5.98,12.4,11.02,0.708,0.021,6.0,5.194736842105263,0.0,8.81166200186592,3.5197532275069463,2.937553221288515,0.0,0.0,2.9999999999999996,22100,915900.0,1195700.0,1311170.0,38400,1347200.0,1915400.0,2194300.0,39700,2022100.0,3904540.0,5035740.0
CB5.1,1998-03-23,14.0976,11.5,9.42312,0.956,0.0161,7.1,0.0,8.446392611297012,0.0,7.145833333333333,0.0,9.5,7.234989108114108,0.0,78300,779400.0,1921500.0,2317770.0,130000,1642200.0,3323100.0,4103110.0,112000,3343500.0,5179200.0,7797640.0
CB5.1,1998-04-06,28.1596,10.2,9.78351,0.982,0.0184,10.6,6.981097223347649,4.672573461917836,0.0,0.0,0.0,0.0,5.516129032258065,0.0,20300,764600.0,1695500.0,2511910.0,18100,1321200.0,3105300.0,4420300.0,57900,2519700.0,5424600.0,8339600.0
CB5.1,1998-04-21,9.12072,9.9,7.4295,0.941,0.0159,14.3,5.75982400055652,4.6737179487179485,5.137931034482759,5.962028282828283,0.0,5.061040139329613,3.128838744588744,0.0,42400,643100.0,1381800.0,2496900.0,78800,1012200.0,2598500.0,4224300.0,105000,2210100.0,5594600.0,7334600.0
CB5.1,1998-05-04,13.75584,11.0,7.05412,0.994,0.0233,16.7,0.0,0.0,5.86312162546178,4.545624365205413,3.924682118647636,3.5821814846579,3.658759469696969,0.0,12600,566600.0,1313100.0,2301300.0,23400,832900.0,2177900.0,3993800.0,65200,2306300.0,4920800.0,7709300.0
CB5.1,1998-05-18,12.41016,12.4,5.81681,0.828,0.0181,20.8,7.256299145299144,0.0,6.799819549926099,5.1685729949874695,4.578260869565217,3.1040923065923067,2.6699999999999995,5.125,12600,603200.0,1324700.0,2090900.0,21900,1043400.0,2215600.0,3794100.0,68000,2784200.0,4985100.0,8450900.0
CB5.1,1998-06-01,11.81208,9.4,7.30417,0.813,0.0326,23.1,4.997542502516864,0.0,3.1117647058823525,5.546421911421912,0.0,4.725875680580762,3.318293246993524,3.763636363636364,7720,427070.0,990270.0,1743670.0,7650,780100.0,1610900.0,2998300.0,26800,2039900.0,4350400.0,7147500.0
CB5.1,1998-07-06,9.1581,8.0,10.17117,0.714,0.0399,27.0,4.1450000000000005,0.0,4.11593739778847,4.780822141953013,0.0,4.601850282485875,4.381193693693694,3.4948275862068963,3790,155650.0,537950.0,1094050.0,5590,263210.0,941420.0,1809820.0,29900,826400.0,2628800.0,4976200.0
CB5.1,1998-07-20,6.87792,9.2,10.43047,0.437,0.0218,27.2,0.0,3.5500740605402465,0.0,5.525177770023457,0.0,4.620250435149692,3.1184126984126976,0.0,3000,120990.0,319170.0,854720.0,3170,204380.0,474390.0,1448090.0,16100,803300.0,1560500.0,4259100.0
CB5.1,1998-08-03,10.01784,7.8,11.86846,0.583,0.0427,26.3,4.257665405343424,0.0,5.407109459743959,0.0,4.3070661970220625,0.0,0.0,2.605106209150327,1790,81360.0,239790.0,646710.0,2710,112260.0,376690.0,1111940.0,9200,562600.0,1369300.0,3288400.0
CB5.1,1998-08-17,11.06448,8.0,12.33003,0.526,0.0231,27.6,3.4869565217391303,0.0,0.0,5.427345912262843,4.867162895549804,3.5752324131406947,2.21578947368421,4.077377556788981,2190,64690.0,193490.0,396510.0,2760,79150.0,300440.0,581450.0,6600,288130.0,1130430.0,1910030.0
CB5.1,1998-09-01,13.00824,6.5,13.7925,0.559,0.0399,26.8,0.0,0.0,7.1415453899138415,0.0,0.0,0.0,0.0,3.971002506265664,1430,62240.0,146030.0,305940.0,1360,74160.0,190830.0,455460.0,5040,243110.0,837010.0,1617710.0
CB5.1,1998-10-13,4.33608,7.3,16.42578,0.468,0.0253,20.9,0.0,0.0,0.0,6.804361813878846,5.986506948365644,6.872413793103449,4.329166666666666,5.1949857752489335,1940,36057.0,87969.0,153929.0,1930,48820.0,109640.0,190200.0,14800,204150.0,411170.0,732990.0
CB5.1,1998-11-16,7.476,9.8,17.38272,0.446,0.0212,13.2,5.671958041958042,5.483120187427081,5.446666666666665,7.13886982872382,3.978804528804529,0.0,0.0,0.0,1490,37740.0,75353.0,122559.0,1290,41780.0,92720.0,147090.0,15900,217420.0,431240.0,632040.0
CB5.1,1998-12-15,5.68176,8.9,18.3454,0.482,0.0234,11.1,6.045233845847455,4.166231810663096,0.0,4.862009352469879,0.0,4.770675833728465,4.285152636447734,0.0,2900,49160.0,86610.0,124043.0,1670,39430.0,81510.0,132100.0,15500,186220.0,397710.0,605950.0
CB5.1,1999-01-11,4.18656,10.5,19.24423,0.386,0.0194,4.2,6.0075,7.112943020660009,0.0,0.0,8.26,6.425519302705761,3.5823529411764703,5.49375,2920,78530.0,123810.0,161610.0,2230,49147.0,88327.0,131667.0,13400,220940.0,393750.0,619960.0
CB5.1,1999-02-08,4.18656,11.6,15.33948,0.838,0.0295,5.5,5.382397928140559,4.808,5.214135670057265,0.0,0.0,0.0,0.0,3.5792530223306853,5600,219300.0,296870.0,339950.0,5380,276560.0,324157.0,363627.0,53400,1787080.0,2002020.0,2176580.0
CB5.1,1999-03-16,7.80827,11.8,16.42578,0.587,0.016,5.0,8.649913177052026,8.255480673699893,0.0,7.850709219858156,0.0,5.334090909090909,8.96078947368421,0.0,20000,156940.0,384330.0,463440.0,12500,215780.0,509620.0,565927.0,35700,1242000.0,3203770.0,3449630.0
CB5.1,1999-04-26,7.177,10.2,12.2,0.685,0.0125,13.2,0.0,0.0,0.0,4.672472290003007,0.0,3.660549559424909,4.492955356443729,0.0,3530,144230.0,392920.0,569460.0,12900,421480.0,886790.0,1101960.0,50200,1729900.0,3165000.0,4834600.0
CB5.1,1999-05-10,3.289,10.3,12.0,0.69,0.0144,17.1,4.676215719486298,3.815633557800224,6.518269271799159,4.27732905982906,4.82494623655914,3.6681818181818175,0.0,4.189101345317316,3420,108680.0,373420.0,508220.0,9940,362010.0,880660.0,1077240.0,30900,1349600.0,2977800.0,4236400.0
CB5.1,1999-05-24,8.523,10.3,12.4,0.477,0.0175,19.9,0.0,4.52969696969697,4.62421052631579,5.521974091633261,4.925679972482298,4.381862099253404,4.714199689199689,5.574594406230311,5160,138850.0,295330.0,533970.0,4060,200950.0,639230.0,1072390.0,18400,804300.0,2570100.0,3931800.0
CB5.1,1999-06-07,6.915,8.7,14.19,0.625,0.0252,23.6,0.0,0.0,0.0,5.4552425121824335,0.0,4.990126547445162,0.0,0.0,1710,128690.0,240100.0,506250.0,1850,127570.0,492330.0,1012220.0,15000,489800.0,1901800.0,3516300.0
CB5.1,1999-07-06,6.542,9.0,15.14,0.585,0.0388,28.3,0.0,4.303046578393072,0.0,0.0,0.0,5.676977020224401,3.163683104684217,0.0,952,36868.0,166688.0,280008.0,864,39269.0,170569.0,539849.0,13800,217850.0,710450.0,2162250.0
CB5.1,1999-07-19,6.728,8.2,15.61,0.55,0.0355,27.4,0.0,4.255263157894737,0.0,5.462515871306621,0.0,4.769801020580031,4.744280905344594,0.0,853,31121.0,100471.0,235341.0,424,26190.0,97740.0,322720.0,4480,191420.0,508350.0,1435350.0
CB5.1,1999-08-03,7.476,6.7,16.02,0.498,0.0406,27.8,4.810749169896929,0.0,5.925385257960015,0.0,0.0,0.0,0.0,2.5619047619047626,632,27551.0,65757.0,198047.0,424,15579.0,57024.0,194114.0,3560,152090.0,359340.0,877840.0
CB5.1,1999-08-16,7.85,6.8,17.66,0.543,0.0381,28.2,4.745785028227821,4.2481481481481485,5.798920265780731,0.0,2.628166666666666,5.842592592592593,0.0,4.122294372294372,417,22259.0,53941.0,134071.0,358,13140.0,41552.0,120132.0,4980,112740.0,307670.0,639590.0
CB5.1,1999-09-20,12.709,9.3,17.25,0.491,0.0325,22.8,0.0,0.0,0.0,5.712263490571434,0.0,4.3475939341030765,0.0,0.0,3320,107909.0,128453.0,158094.0,5350,119771.0,133173.0,155417.0,32300,477940.0,598580.0,774310.0
CB5.1,1999-10-04,6.542,7.6,18.21,0.421,0.0209,21.3,8.107894736842105,6.667863475177305,0.0,6.123382334150118,3.844457399756343,6.15945488087792,4.658218390804597,0.0,8970,257370.0,279297.0,306276.0,10900,221470.0,246588.0,260858.0,28800,729320.0,901110.0,1031630.0
CB5.1,1999-11-01,10.84,10.3,16.15,0.538,0.0306,16.5,5.98125,6.464382885632886,5.4228074591557185,0.0,2.249999999999999,5.383808201180159,4.651789173789173,3.9368589743589744,1870,112980.0,349289.0,371167.0,2680,201290.0,399680.0,423183.0,17900,546390.0,1227100.0,1394130.0
CB5.1,1999-12-06,6.28,9.9,16.77,0.483,0.0222,9.9,7.827634575569359,0.0,4.162328042328042,5.9420961964239565,0.0,3.795555555555556,3.652941176470588,3.4,3470,105200.0,195740.0,460390.0,4640,118390.0,282660.0,528400.0,33700,615240.0,1076490.0,1864340.0
CB5.1,2000-01-18,8.597,10.8,17.59,0.527,0.0268,5.2,8.960418613163819,8.172973917212428,3.1599999999999993,0.0,0.0,0.0,0.0,2.8,4170,145460.0,308970.0,393940.0,3890,182830.0,386810.0,495420.0,16600,922400.0,1781910.0,2140590.0
CB5.1,2000-02-14,3.888,12.6,16.29,0.502,0.0162,2.3,0.0,0.0,0.0,4.872967101829082,0.0,4.537169744802451,4.025933075933075,0.0,4970,116420.0,288130.0,418510.0,6470,108040.0,336720.0,490180.0,20200,500280.0,1486880.0,2232290.0
CB5.1,2000-03-13,4.934,10.9,13.79,0.713,0.0137,8.8,5.968769192742365,7.228284508761727,0.0,5.503342500192188,2.621666666666666,0.0,0.0,4.257142857142857,3990,228800.0,346260.0,536340.0,14200,488960.0,594440.0,850440.0,64100,2155810.0,2713680.0,3708880.0
CB5.1,2000-04-10,11.775,10.0,12.93,0.732,0.0195,11.4,0.0,8.867787486884357,0.0,0.0,0.0,0.0,6.27984048914046,0.0,9830,286430.0,515790.0,639580.0,17300,564140.0,1040570.0,1147660.0,104000,2291900.0,4369910.0,4974080.0
CB5.1,2000-04-24,24.297,10.0,12.07,0.813,0.0284,12.6,6.034406779661017,5.950688396014654,6.321859567901234,6.269186046511628,4.67,4.231868131868132,0.0,6.39298245614035,11100,306140.0,549150.0,749600.0,39400,503090.0,1006890.0,1334590.0,107000,2370600.0,5027400.0,5749910.0
CB5.1,2000-05-08,24.222,14.3,10.24,0.831,0.0255,19.9,0.0,0.0,0.0,6.507811942127185,0.0,4.508397985760572,4.025923645320198,0.0,5120,325270.0,600950.0,830660.0,6450,456810.0,999910.0,1469660.0,37400,2145900.0,4331500.0,6345810.0
CB5.1,2000-05-24,3.551,5.6,11.47,0.751,0.0321,19.2,0.0,5.829490459963966,0.0,6.806885241776234,0.0,5.934727443609022,5.743786467156033,0.0,6740,195910.0,502050.0,745060.0,6080,258930.0,762020.0,1265820.0,63000,1502500.0,3873100.0,6529900.0
CB5.1,2000-06-12,9.345,10.4,10.24,0.854,0.0425,24.5,7.2,4.421785714285715,0.0,4.830387154693339,0.0,4.749656670088854,3.775854788570306,0.0,2550,111590.0,418020.0,711850.0,5560,203720.0,617960.0,1174960.0,26800,1500800.0,3273900.0,5693100.0
CB5.1,2000-07-10,15.849,9.2,11.08,0.833,0.0544,26.5,0.0,3.9609756097560975,0.0,5.033308531746032,0.0,5.221914730519994,3.985515526662184,0.0,2030,100440.0,214610.0,526430.0,2310,186230.0,388900.0,815590.0,19700,1087600.0,2587600.0,4500200.0
CB5.1,2000-07-24,18.877,7.3,11.61,0.701,0.044,24.7,4.004498769204651,0.0,5.68529604834916,0.0,4.158548041711657,0.0,0.0,4.746172146976252,2200,85170.0,185250.0,375700.0,3270,126020.0,369690.0,608290.0,17500,663130.0,2095730.0,3551430.0
CB5.1,2000-08-07,12.859,8.4,12.26,0.608,0.0335,27.7,4.252173913043478,3.7315789473684218,0.0,4.4201802884615375,0.0,5.613862013504777,4.238218184661683,0.0,4060,77180.0,179290.0,296310.0,10200,134490.0,331770.0,530550.0,28100,466080.0,1590380.0,3066880.0
CB5.1,2000-08-21,17.008,8.7,13.59,0.62,0.0443,24.8,5.490230037017451,4.482125190258753,6.981254271588179,0.0,2.051666666666666,4.8052631578947365,0.0,3.211065168728212,1640,77620.0,165360.0,269710.0,2210,175080.0,313280.0,551750.0,11600,452490.0,1193440.0,2657540.0
CB5.1,2000-09-11,5.126,9.1,13.79,0.498,0.0298,25.1,0.0,0.0,0.0,4.038034987377808,0.0,3.820754716981132,0.0,0.0,4470,128380.0,207850.0,305780.0,3800,103590.0,285220.0,461790.0,6530,318260.0,795040.0,1833940.0
CB5.1,2000-10-10,9.398,8.3,16.15,0.564,0.0276,18.2,6.179474331926864,6.220318597877242,5.371014492753623,0.0,0.0,0.0,4.680396824968991,0.0,2050,109720.0,235350.0,314650.0,3290,175070.0,280470.0,458990.0,15300,323650.0,647880.0,1126660.0
CB5.1,2000-11-13,8.523,9.2,17.45,0.533,0.0368,13.9,6.538135771415071,5.494594594594594,5.735991379310345,4.890167475168167,2.017830882352941,2.35,0.0,2.7749999999999995,2100,48470.0,150710.0,284410.0,2790,64110.0,238620.0,339330.0,19300,380180.0,721010.0,1030270.0
CB5.1,2000-12-11,5.383,10.6,19.11,0.423,0.0218,6.1,5.082659942119143,6.1850000000000005,6.301193470868423,4.990706602254429,3.3499999999999996,0.0,0.0,3.5631578947368423,1770,58210.0,106440.0,211760.0,2500,80220.0,144920.0,319740.0,11100,401390.0,777280.0,1120850.0
CB5.1,2001-01-11,3.663,12.9,17.18,0.4542,0.0157,0.6,0.0,7.175251698688553,3.8333333333333335,4.855625,0.0,4.580100324372908,4.6237324377726265,0.0,2370,97020.0,155170.0,203330.0,3070,182910.0,263200.0,327290.0,15400,904040.0,1314170.0,1679520.0
CB5.1,2001-02-12,5.682,11.5,19.04,0.433,0.0164,3.7,0.0,0.0,2.744407096171802,5.530775803144224,2.680952380952381,0.0,0.0,3.301838917704243,2710,126750.0,224510.0,281820.0,7140,279970.0,463860.0,543550.0,44800,603720.0,1503060.0,1907090.0
CB5.1,2001-03-19,11.534,11.2,17.73,0.527,0.0183,6.0,7.454389255623955,0.0,4.740223058128559,0.0,0.0,0.0,0.0,3.2084513820783847,3720,107730.0,239070.0,326470.0,12000,276730.0,584110.0,726090.0,61600,1075100.0,1839540.0,2574460.0
CB5.1,2001-04-02,27.287,11.7,15.41,0.612,0.0185,7.6,7.7874729993151055,7.617645915398194,5.421780276560152,6.622580645161291,4.595238095238095,4.707692307692307,0.0,6.571398799313894,24100,313650.0,418200.0,532100.0,35800,587680.0,896210.0,1072110.0,108000,1566400.0,2613800.0,3097520.0
CB5.1,2001-04-16,13.083,10.9,14.06,0.669,0.0168,13.1,4.148387096774194,0.0,4.378439787697665,0.0,0.0,5.114285714285714,3.463327635327635,3.888074963399162,7010,418450.0,525290.0,653860.0,23500,794100.0,1065990.0,1360400.0,83800,2373400.0,3438300.0,4137340.0
CB5.1,2001-05-07,4.859,8.5,13.26,0.668,0.0155,17.2,6.849999999999999,0.0,5.978173385296148,5.336190476190477,5.8137164728591655,0.0,0.0,4.839956620787771,2490,153270.0,525080.0,629540.0,4710,464970.0,1126890.0,1386880.0,24400,1975700.0,3747600.0,4791400.0
CB5.1,2001-05-29,7.663,8.1,12.79,0.557,0.0176,20.6,4.847619047619047,3.6222222222222222,2.6896551724137936,5.251780034719302,0.0,4.6345821553416595,4.114681538607345,0.0,16500,190710.0,489460.0,724080.0,15900,214250.0,863770.0,1356760.0,29600,573500.0,2925300.0,4324300.0
CB5.1,2001-06-11,16.148,11.7,12.33,0.581,0.0289,23.0,0.0,0.0,0.0,4.7056013994731725,0.0,4.052547938248943,0.0,0.0,4090,242760.0,365600.0,764680.0,11700,279110.0,671540.0,1384200.0,15000,505640.0,2048540.0,4222040.0
CB5.1,2001-07-09,8.224,6.9,14.26,0.58,0.0421,25.8,5.347058823529412,4.001825396825397,3.135555555555555,5.393835015411562,2.2499999999999996,5.7548992496228655,3.9265625,2.5496212121212123,1430,81360.0,319980.0,454940.0,4730,241410.0,500710.0,929050.0,19500,679540.0,1198240.0,2969040.0
CB5.1,2001-07-23,5.084,7.3,13.73,0.487,0.031,26.4,0.0,4.898412698412699,0.0,4.378568065828164,0.0,4.340121368349131,3.912280701754386,0.0,1100,53700.0,274940.0,383740.0,2010,169180.0,468280.0,645450.0,6760,590280.0,1120020.0,1841520.0
CB5.1,2001-08-13,7.289,6.9,14.4,0.515,0.0264,27.6,0.0,4.544751322751322,0.0,5.72173050615595,0.0,4.705515730231598,3.583373023476982,0.0,2840,53867.0,123217.0,369487.0,4680,121140.0,330350.0,621830.0,5260,201870.0,866410.0,1374550.0
CB5.1,2001-08-27,4.486,6.9,15.0,0.456,0.0288,27.2,0.0,0.0,0.0,5.080860840854939,0.0,5.901520553373969,3.3399209486166006,0.0,1230,65830.0,106047.0,246427.0,2520,161570.0,266640.0,556750.0,5330,173290.0,549900.0,1233340.0
CB5.1,2001-09-10,5.607,7.2,15.95,0.491,0.0356,26.3,4.483333333333333,0.0,0.0,5.61590376490427,0.0,5.629489828618988,0.0,0.0,1060,49410.0,101637.0,174637.0,1410,112500.0,226810.0,443310.0,4970,168740.0,379230.0,1057530.0
CB5.1,2001-10-15,4.859,8.4,18.28,0.447,0.0254,18.9,5.387878787878788,6.459233271932754,0.0,6.5548736158236665,0.0,0.0,3.753664855072464,0.0,815,28379.0,68934.0,128261.0,1560,53096.0,133716.0,272546.0,5810,301660.0,467560.0,650870.0
