#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 16 16 00 164  6.0  6.7 99.00 99.00 99.00 999 1018.8  23.3  24.3  19.9 99.0 99.00
2010 06 16 17 00 162  4.4  4.8 99.00 99.00 99.00 999 1018.6  22.6  24.5  20.5 99.0 99.00
2010 06 16 18 00 160  7.2  7.7 99.00 99.00 99.00 999 1017.5  23.7  24.6  21.3 99.0 99.00
2010 06 16 19 00 174  7.8  8.5 99.00 99.00 99.00 999 1017.1  24.1  24.5  21.7 99.0 99.00
2010 06 16 20 00 162  7.3  7.9 99.00 99.00 99.00 999 1015.5  24.2  24.5  22.1 99.0 99.00
2010 06 16 21 00 162  5.9  6.5 99.00 99.00 99.00 999 1014.6  24.6  24.3  22.4 99.0 99.00
2010 06 16 22 00 172  5.3  5.6 99.00 99.00 99.00 999 1014.1  24.7  24.0  22.9 99.0 99.00
2010 06 16 23 00 166  7.3  8.2 99.00 99.00 99.00 999 1013.8  25.0  24.3  23.4 99.0 99.00
2010 06 17 00 00 170  7.7  8.5 99.00 99.00 99.00 999 1014.3  25.2  24.4  23.5 99.0 99.00
2010 06 17 01 00 169  6.3  6.6 99.00 99.00 99.00 999 1013.7  25.0  24.1  23.9 99.0 99.00
2010 06 17 02 00 175  5.8  5.9 99.00 99.00 99.00 999 1013.7  24.8  24.1  24.5 99.0 99.00
2010 06 17 03 00 182  5.9  6.2 99.00 99.00 99.00 999 1013.4  25.0  24.2  24.4 99.0 99.00
2010 06 17 04 00 243  6.6  7.2 99.00 99.00 99.00 999 1012.8  25.8  24.2  23.8 99.0 99.00
2010 06 17 05 00 261  6.3  6.9 99.00 99.00 99.00 999 1012.5  25.3  24.2  22.8 99.0 99.00
2010 06 17 06 00 278  6.5  7.1 99.00 99.00 99.00 999 1012.4  24.8  24.1  21.4 99.0 99.00
2010 06 17 07 00 260  5.4  5.9 99.00 99.00 99.00 999 1012.4  24.2  24.3  21.1 99.0 99.00
2010 06 17 08 00 246  4.1  4.3 99.00 99.00 99.00 999 1012.5  23.5  23.9  21.1 99.0 99.00
2010 06 17 09 00 251  4.1  4.4 99.00 99.00 99.00 999 1012.6  23.5  23.9  20.5 99.0 99.00
2010 06 17 10 00 270  4.7  5.0 99.00 99.00 99.00 999 1013.1  23.2  24.0  19.6 99.0 99.00
2010 06 17 11 00 278  5.4  5.9 99.00 99.00 99.00 999 1013.2  24.0  23.7  18.1 99.0 99.00
2010 06 17 12 00 277  6.1  6.6 99.00 99.00 99.00 999 1013.3  24.7  23.6  16.4 99.0 99.00
2010 06 17 13 00 290  8.5 12.0 99.00 99.00 99.00 999 1013.1  24.8  23.8  15.1 99.0 99.00
2010 06 17 14 00 292  6.7  8.0 99.00 99.00 99.00 999 1012.8  24.8  23.8  15.4 99.0 99.00
2010 06 17 15 00 309  7.8  8.9 99.00 99.00 99.00 999 1012.7  25.4  24.0  15.0 99.0 99.00
2010 06 17 16 00 295  8.1  9.4 99.00 99.00 99.00 999 1013.1  25.9  24.2  15.4 99.0 99.00
2010 06 17 17 00 285  7.7  8.8 99.00 99.00 99.00 999 1013.3  26.2  24.5  16.0 99.0 99.00
2010 06 17 18 00 314  5.2  6.1 99.00 99.00 99.00 999 1013.4  26.9  24.2  15.0 99.0 99.00
2010 06 17 19 00 310  5.3  6.0 99.00 99.00 99.00 999 1013.3  27.2  24.3  14.9 99.0 99.00
2010 06 17 20 00 323  6.1  6.7 99.00 99.00 99.00 999 1013.0  27.4  24.5  14.6 99.0 99.00
2010 06 17 21 00 305  6.0  6.5 99.00 99.00 99.00 999 1013.3  27.4  24.5  14.1 99.0 99.00
2010 06 17 22 00 314  5.5  6.2 99.00 99.00 99.00 999 1013.9  27.6  24.5  14.0 99.0 99.00
2010 06 17 23 00 351  6.2  6.7 99.00 99.00 99.00 999 1014.4  26.5  24.4  15.6 99.0 99.00
2010 06 18 00 00 349  5.6  6.2 99.00 99.00 99.00 999 1015.0  26.0  24.3  14.5 99.0 99.00
2010 06 18 01 00 339  4.6  5.0 99.00 99.00 99.00 999 1015.8  25.3  23.9  14.9 99.0 99.00
2010 06 18 02 00 351  5.3  5.7 99.00 99.00 99.00 999 1016.8  24.6  24.5  14.9 99.0 99.00
2010 06 18 03 00  12  9.7 11.8 99.00 99.00 99.00 999 1017.3  23.9  24.4  15.2 99.0 99.00
2010 06 18 04 00   6 10.7 12.3 99.00 99.00 99.00 999 1018.0  22.1  24.2  12.9 99.0 99.00
2010 06 18 05 00   7  9.5 10.7 99.00 99.00 99.00 999 1018.2  21.7  24.1  12.0 99.0 99.00
2010 06 18 06 00  10  7.9  8.8 99.00 99.00 99.00 999 1018.1  21.4  24.0  12.3 99.0 99.00
2010 06 18 07 00 352  3.9  5.0 99.00 99.00 99.00 999 1018.4  20.8  24.0  12.4 99.0 99.00
2010 06 18 08 00 344  4.8  5.7 99.00 99.00 99.00 999 1018.4  20.6  23.9  12.6 99.0 99.00
2010 06 18 09 00 334  4.3  5.1 99.00 99.00 99.00 999 1018.8  20.1  23.8  12.8 99.0 99.00
2010 06 18 10 00 297  3.9  4.2 99.00 99.00 99.00 999 1019.5  19.0  23.8  12.5 99.0 99.00
2010 06 18 11 00 304  3.4  3.9 99.00 99.00 99.00 999 1020.1  19.1  23.7  12.8 99.0 99.00
2010 06 18 12 00 321  3.1  3.9 99.00 99.00 99.00 999 1020.6  19.5  23.9  12.8 99.0 99.00
2010 06 18 13 00 345  3.6  4.0 99.00 99.00 99.00 999 1020.8  20.3  24.0  13.4 99.0 99.00
2010 06 18 14 00  17  2.4  3.1 99.00 99.00 99.00 999 1020.6  21.0  23.8  13.6 99.0 99.00
2010 06 18 15 00  37  1.2  1.6 99.00 99.00 99.00 999 1020.4  21.2  23.9  13.6 99.0 99.00
2010 06 18 16 00 100  0.3  0.8 99.00 99.00 99.00 999 1020.4  22.4  24.0  14.1 99.0 99.00
2010 06 18 17 00  61  1.8  2.1 99.00 99.00 99.00 999 1020.6  22.4  24.1  14.3 99.0 99.00
2010 06 18 18 00  68  2.9  3.4 99.00 99.00 99.00 999 1020.0  23.3  24.4  12.9 99.0 99.00
2010 06 18 19 00  70  0.6  1.0 99.00 99.00 99.00 999 1019.8  24.4  24.7  12.3 99.0 99.00
2010 06 18 20 00 187  0.9  1.4 99.00 99.00 99.00 999 1019.4  25.0  24.9  12.9 99.0 99.00
2010 06 18 21 00 156  2.0  2.3 99.00 99.00 99.00 999 1019.0  25.2  24.8  13.9 99.0 99.00
2010 06 18 22 00 156  2.1  2.2 99.00 99.00 99.00 999 1018.5  25.3  24.7  13.8 99.0 99.00
2010 06 18 23 00 155  3.9  4.0 99.00 99.00 99.00 999 1018.1  25.3  24.9  14.0 99.0 99.00
2010 06 19 00 00 175  1.7  1.9 99.00 99.00 99.00 999 1018.4  25.1  24.5  15.4 99.0 99.00
2010 06 19 01 00 186  3.6  4.1 99.00 99.00 99.00 999 1018.5  24.8  24.3  16.4 99.0 99.00
2010 06 19 02 00 213  3.3  3.5 99.00 99.00 99.00 999 1018.7  24.2  24.5  15.5 99.0 99.00
2010 06 19 03 00 207  1.6  1.8 99.00 99.00 99.00 999 1019.2  23.9  24.3  16.4 99.0 99.00
2010 06 19 04 00 203  2.0  2.2 99.00 99.00 99.00 999 1019.4  23.9  24.0  16.0 99.0 99.00
2010 06 19 05 00 207  3.0  3.4 99.00 99.00 99.00 999 1019.6  23.3  24.1  16.4 99.0 99.00
2010 06 19 06 00 178  4.5  4.9 99.00 99.00 99.00 999 1019.4  22.9  24.2  16.6 99.0 99.00
2010 06 19 07 00 182  4.5  5.0 99.00 99.00 99.00 999 1019.1  23.1  24.2  15.9 99.0 99.00
2010 06 19 08 00 208  2.6  3.0 99.00 99.00 99.00 999 1019.2  23.0  24.6  17.1 99.0 99.00
2010 06 19 09 00 204  4.5  5.0 99.00 99.00 99.00 999 1019.4  22.8  24.7  17.4 99.0 99.00
2010 06 19 10 00 188  5.6  6.2 99.00 99.00 99.00 999 1019.2  22.3  24.4  18.5 99.0 99.00
2010 06 19 11 00 203  5.6  6.2 99.00 99.00 99.00 999 1019.9  22.5  24.3  18.8 99.0 99.00
2010 06 19 12 00 184  6.0  6.5 99.00 99.00 99.00 999 1019.2  22.7  24.1  18.7 99.0 99.00
2010 06 19 13 00 178  5.4  5.9 99.00 99.00 99.00 999 1019.3  23.0  24.4  18.8 99.0 99.00
2010 06 19 14 00 175  5.0  5.6 99.00 99.00 99.00 999 1019.1  23.5  24.2  19.3 99.0 99.00
2010 06 19 15 00 163  6.1  6.6 99.00 99.00 99.00 999 1019.0  24.0  24.3  19.8 99.0 99.00
2010 06 19 16 00 161  7.5  8.3 99.00 99.00 99.00 999 1018.6  24.3  24.4  20.7 99.0 99.00
2010 06 19 17 00 166  7.5  8.7 99.00 99.00 99.00 999 1018.3  24.9  24.4  21.0 99.0 99.00
2010 06 19 18 00 163  7.6  8.3 99.00 99.00 99.00 999 1017.8  25.5  24.6  21.2 99.0 99.00
2010 06 19 19 00 156  6.2  6.8 99.00 99.00 99.00 999 1016.9  25.9  24.8  21.8 99.0 99.00
2010 06 19 20 00 158  6.5  7.0 99.00 99.00 99.00 999 1016.1  26.2  24.9  22.4 99.0 99.00
2010 06 19 21 00 175  6.4  7.2 99.00 99.00 99.00 999 1016.0  26.3  25.1  22.7 99.0 99.00
2010 06 19 22 00 176  6.1  6.4 99.00 99.00 99.00 999 1015.4  26.5  25.2  22.7 99.0 99.00
2010 06 19 23 00 168  7.3  8.1 99.00 99.00 99.00 999 1014.9  26.9  25.2  21.6 99.0 99.00
2010 06 20 00 00 163  9.5 10.9 99.00 99.00 99.00 999 1014.7  27.1  24.7  20.4 99.0 99.00
2010 06 20 01 00 165 10.3 11.3 99.00 99.00 99.00 999 1014.7  26.4  24.7  21.4 99.0 99.00
2010 06 20 02 00 165  9.8 10.8 99.00 99.00 99.00 999 1014.6  25.9  24.8  22.1 99.0 99.00
2010 06 20 03 00 170  9.9 10.9 99.00 99.00 99.00 999 1014.8  25.8  24.7  22.0 99.0 99.00
2010 06 20 04 00 172  8.2  8.8 99.00 99.00 99.00 999 1014.6  25.4  24.4  22.1 99.0 99.00
2010 06 20 05 00 178  6.6  7.1 99.00 99.00 99.00 999 1014.4  25.2  24.1  22.4 99.0 99.00
2010 06 20 06 00 180  5.4  5.7 99.00 99.00 99.00 999 1013.9  25.2  24.2  22.6 99.0 99.00
2010 06 20 07 00 181  6.0  6.4 99.00 99.00 99.00 999 1013.4  25.5  24.6  22.6 99.0 99.00
2010 06 20 08 00 211  5.0  5.8 99.00 99.00 99.00 999 1013.3  25.8  24.2  22.1 99.0 99.00
2010 06 20 09 00 215  3.8  4.2 99.00 99.00 99.00 999 1013.3  25.2  24.5  21.9 99.0 99.00
2010 06 20 10 00 236  3.6  4.0 99.00 99.00 99.00 999 1013.6  24.7  24.7  21.8 99.0 99.00
2010 06 20 11 00 259  3.7  3.9 99.00 99.00 99.00 999 1013.9  24.7  24.1  21.2 99.0 99.00
2010 06 20 12 00 278  4.6  5.0 99.00 99.00 99.00 999 1014.2  25.2  24.2  20.7 99.0 99.00
2010 06 20 13 00 284  3.7  4.0 99.00 99.00 99.00 999 1014.7  26.2  24.3  20.4 99.0 99.00
2010 06 20 14 00 285  3.8  4.2 99.00 99.00 99.00 999 1014.5  27.6  24.3  20.1 99.0 99.00
2010 06 20 15 00 268  3.0  3.3 99.00 99.00 99.00 999 1014.3  28.4  24.1  19.9 99.0 99.00
2010 06 20 16 00 110  2.2  2.3 99.00 99.00 99.00 999 1014.0  28.5  24.7  21.0 99.0 99.00
2010 06 20 17 00 167  3.1  3.7 99.00 99.00 99.00 999 1013.9  28.5  24.5  22.1 99.0 99.00
2010 06 20 18 00 293  4.1  5.0 99.00 99.00 99.00 999 1013.4  30.7  26.1  17.8 99.0 99.00
2010 06 20 19 00 292  5.4  6.6 99.00 99.00 99.00 999 1013.0  31.0  25.8  16.5 99.0 99.00
2010 06 20 20 00 292  6.1  7.4 99.00 99.00 99.00 999 1012.9  30.6  25.6  16.5 99.0 99.00
2010 06 20 21 00 302  6.4  7.3 99.00 99.00 99.00 999 1012.8  31.0  25.4  16.0 99.0 99.00
2010 06 20 22 00 289  6.1  7.0 99.00 99.00 99.00 999 1012.7  30.9  25.3  16.8 99.0 99.00
2010 06 20 23 00 292  5.4  6.1 99.00 99.00 99.00 999 1012.8  30.8  25.6  16.6 99.0 99.00
2010 06 21 00 00 309  4.1  4.3 99.00 99.00 99.00 999 1013.3  30.6  25.3  16.2 99.0 99.00
2010 06 21 01 00 287  3.2  3.5 99.00 99.00 99.00 999 1014.0  29.6  25.1  16.5 99.0 99.00
2010 06 21 02 00 311  2.4  2.5 99.00 99.00 99.00 999 1014.7  28.5  25.0  16.4 99.0 99.00
2010 06 21 03 00 295  3.1  3.2 99.00 99.00 99.00 999 1015.0  27.9  24.9  16.3 99.0 99.00
2010 06 21 04 00 292  3.7  3.8 99.00 99.00 99.00 999 1015.2  26.9  25.0  18.1 99.0 99.00
2010 06 21 05 00 291  3.5  3.8 99.00 99.00 99.00 999 1015.3  26.4  24.6  17.4 99.0 99.00
2010 06 21 06 00 299  4.1  4.4 99.00 99.00 99.00 999 1015.1  25.8  24.4  17.9 99.0 99.00
2010 06 21 07 00 298  4.7  5.0 99.00 99.00 99.00 999 1015.2  25.2  25.1  17.6 99.0 99.00
2010 06 21 08 00 300  5.3  5.7 99.00 99.00 99.00 999 1015.1  24.6  24.9  17.1 99.0 99.00
2010 06 21 09 00 306  4.5  5.2 99.00 99.00 99.00 999 1015.6  24.2  24.9  16.9 99.0 99.00
2010 06 21 10 00 309  4.4  4.7 99.00 99.00 99.00 999 1016.7  23.9  24.7  16.5 99.0 99.00
2010 06 21 11 00 325  5.3  6.0 99.00 99.00 99.00 999 1017.7  24.8  24.6  16.5 99.0 99.00
2010 06 21 12 00 356  3.8  4.1 99.00 99.00 99.00 999 1017.9  24.7  25.0  16.9 99.0 99.00
2010 06 21 13 00   2  3.9  4.3 99.00 99.00 99.00 999 1018.2  25.4  24.8  17.4 99.0 99.00
2010 06 21 14 00  22  5.1  5.4 99.00 99.00 99.00 999 1018.1  25.4  25.1  17.8 99.0 99.00
2010 06 21 15 00  20  4.1  4.4 99.00 99.00 99.00 999 1018.1  25.6  25.2  17.3 99.0 99.00
2010 06 21 16 00  31  3.8  4.0 99.00 99.00 99.00 999 1018.4  25.8  25.1  17.7 99.0 99.00
2010 06 21 17 00  43  1.5  1.6 99.00 99.00 99.00 999 1018.4  26.4  24.9  17.8 99.0 99.00
2010 06 21 18 00 127  2.4  2.6 99.00 99.00 99.00 999 1017.8  27.4  24.6  16.3 99.0 99.00
2010 06 21 19 00 134  2.8  2.9 99.00 99.00 99.00 999 1017.6  27.5  25.0  17.5 99.0 99.00
2010 06 21 20 00 151  3.1  3.2 99.00 99.00 99.00 999 1017.5  27.7  25.6  18.9 99.0 99.00
2010 06 21 21 00 146  3.1  3.2 99.00 99.00 99.00 999 1017.4  28.3  26.2  18.5 99.0 99.00
2010 06 21 22 00 171  2.7  2.8 99.00 99.00 99.00 999 1017.4  28.9  26.6  18.4 99.0 99.00
2010 06 21 23 00 184  2.9  3.0 99.00 99.00 99.00 999 1017.7  29.2  26.0  16.6 99.0 99.00
2010 06 22 00 00 183  1.1  1.2 99.00 99.00 99.00 999 1017.9  28.4  25.8  20.0 99.0 99.00
2010 06 22 01 00 205  2.6  2.7 99.00 99.00 99.00 999 1018.3  27.9  25.8  19.2 99.0 99.00
2010 06 22 02 00 189  1.7  1.8 99.00 99.00 99.00 999 1018.7  28.1  25.3  18.1 99.0 99.00
2010 06 22 03 00 184  2.0  2.0 99.00 99.00 99.00 999 1018.8  27.1  25.8  20.5 99.0 99.00
2010 06 22 04 00 187  1.2  1.3 99.00 99.00 99.00 999 1018.6  25.9  26.4  23.1 99.0 99.00
2010 06 22 05 00 189  1.2  1.2 99.00 99.00 99.00 999 1018.6  25.7  26.1  22.5 99.0 99.00
2010 06 22 06 00 102  0.7  0.8 99.00 99.00 99.00 999 1018.5  25.8  25.0  22.0 99.0 99.00
2010 06 22 07 00 136  2.3  2.5 99.00 99.00 99.00 999 1018.5  25.5  25.1  21.7 99.0 99.00
2010 06 22 08 00 155  2.7  3.0 99.00 99.00 99.00 999 1018.7  25.7  25.6  20.6 99.0 99.00
2010 06 22 09 00 260  1.4  1.6 99.00 99.00 99.00 999 1019.2  25.1  25.6  22.1 99.0 99.00
2010 06 22 10 00 304  1.1  1.3 99.00 99.00 99.00 999 1019.5  24.3  25.6  21.5 99.0 99.00
2010 06 22 11 00 299  1.4  1.6 99.00 99.00 99.00 999 1019.9  24.7  26.3  21.0 99.0 99.00
2010 06 22 12 00 325  1.0  1.1 99.00 99.00 99.00 999 1020.1  25.1  26.5  20.6 99.0 99.00
2010 06 22 13 00   0  0.0  0.0 99.00 99.00 99.00 999 1020.3  27.0  26.1  22.0 99.0 99.00
2010 06 22 14 00 163  1.2  1.4 99.00 99.00 99.00 999 1020.0  25.7  26.0  22.0 99.0 99.00
2010 06 22 15 00 152  2.7  2.8 99.00 99.00 99.00 999 1019.9  26.2  26.0  21.0 99.0 99.00
2010 06 22 16 00 162  4.2  4.4 99.00 99.00 99.00 999 1019.9  26.6  25.8  22.5 99.0 99.00
2010 06 22 17 00 160  5.6  6.0 99.00 99.00 99.00 999 1019.3  27.7  26.3  19.2 99.0 99.00
2010 06 22 18 00 160  6.3  6.7 99.00 99.00 99.00 999 1018.3  28.2  25.8  20.6 99.0 99.00
2010 06 22 19 00 169  6.5  7.0 99.00 99.00 99.00 999 1017.5  28.6  26.2  21.2 99.0 99.00
2010 06 22 20 00 174  6.9  7.3 99.00 99.00 99.00 999 1017.0  28.2  26.5  22.3 99.0 99.00
2010 06 22 21 00 167  8.6  9.2 99.00 99.00 99.00 999 1016.2  28.2  26.6  22.9 99.0 99.00
2010 06 22 22 00 176  9.1  9.9 99.00 99.00 99.00 999 1016.0  28.4  26.7  25.4 99.0 99.00
2010 06 22 23 00 173  9.5 10.5 99.00 99.00 99.00 999 1015.7  28.0  26.7  26.7 99.0 99.00
2010 06 23 00 00 166  9.8 11.1 99.00 99.00 99.00 999 1015.4  27.9  26.8  27.2 99.0 99.00
2010 06 23 01 00 285 10.4 15.4 99.00 99.00 99.00 999 1017.1  27.2  26.8  27.2 99.0 99.00
2010 06 23 02 00 202  2.7  3.0 99.00 99.00 99.00 999 1016.7  23.2  25.9  23.2 99.0 99.00
2010 06 23 03 00 179  4.3  4.6 99.00 99.00 99.00 999 1017.5  24.7  26.5  24.7 99.0 99.00
2010 06 23 04 00 180  6.0  6.6 99.00 99.00 99.00 999 1017.6  25.9  26.3  25.9 99.0 99.00
2010 06 23 05 00 217  4.3  4.5 99.00 99.00 99.00 999 1016.9  25.3  26.1  25.3 99.0 99.00
2010 06 23 06 00 227  4.1  4.4 99.00 99.00 99.00 999 1016.7  25.0  26.0  25.0 99.0 99.00
2010 06 23 07 00 201  4.6  5.0 99.00 99.00 99.00 999 1016.7  24.8  26.0  24.8 99.0 99.00
2010 06 23 08 00 178  5.4  6.2 99.00 99.00 99.00 999 1016.2  25.2  25.7  25.2 99.0 99.00
2010 06 23 09 00 185  4.9  5.6 99.00 99.00 99.00 999 1016.4  24.9  25.9  24.9 99.0 99.00
2010 06 23 10 00 212  4.4  4.7 99.00 99.00 99.00 999 1016.5  25.0  25.6  25.0 99.0 99.00
2010 06 23 11 00 243  3.4  4.0 99.00 99.00 99.00 999 1016.8  24.4  25.4  24.4 99.0 99.00
2010 06 23 12 00 296  2.7  3.6 99.00 99.00 99.00 999 1017.7  25.0  25.9  25.0 99.0 99.00
2010 06 23 13 00 293  5.0  5.6 99.00 99.00 99.00 999 1018.1  26.2  25.7  25.4 99.0 99.00
2010 06 23 14 00 288  4.6  5.5 99.00 99.00 99.00 999 1018.0  27.0  25.6  24.7 99.0 99.00
2010 06 23 15 00 265  2.2  2.3 99.00 99.00 99.00 999 1017.8  27.8  26.0  21.2 99.0 99.00
2010 06 23 16 00 172  2.9  3.4 99.00 99.00 99.00 999 1017.2  28.2  26.1  21.9 99.0 99.00
2010 06 23 17 00 156  5.4  5.7 99.00 99.00 99.00 999 1016.6  27.9  25.9  22.2 99.0 99.00
2010 06 23 18 00 180  4.4  4.8 99.00 99.00 99.00 999 1016.5  28.7  25.9  22.3 99.0 99.00
2010 06 23 19 00 181  4.6  5.2 99.00 99.00 99.00 999 1016.0  28.7  25.9  24.6 99.0 99.00
2010 06 23 20 00 177  4.6  4.9 99.00 99.00 99.00 999 1015.7  29.2  25.9  22.4 99.0 99.00
2010 06 23 21 00 180  3.6  3.9 99.00 99.00 99.00 999 1014.9  29.8  27.1  22.5 99.0 99.00
2010 06 23 22 00 179  5.4  6.0 99.00 99.00 99.00 999 1014.6  29.4  27.8  23.0 99.0 99.00
2010 06 23 23 00 180  6.0  6.2 99.00 99.00 99.00 999 1014.7  28.9  27.5  24.0 99.0 99.00
2010 06 24 00 00 188  5.4  5.6 99.00 99.00 99.00 999 1014.9  29.1  27.4  26.9 99.0 99.00
2010 06 24 01 00 181  4.2  4.7 99.00 99.00 99.00 999 1014.8  29.0  26.9  25.6 99.0 99.00
2010 06 24 02 00 191  4.9  5.1 99.00 99.00 99.00 999 1014.6  29.0  26.1  26.7 99.0 99.00
2010 06 24 03 00 202  4.2  4.4 99.00 99.00 99.00 999 1013.9  28.7  26.6  21.9 99.0 99.00
2010 06 24 04 00 231  5.1  5.9 99.00 99.00 99.00 999 1013.4  28.2  26.2  24.3 99.0 99.00
2010 06 24 05 00 243  5.9  6.7 99.00 99.00 99.00 999 1013.7  28.4  26.2  21.6 99.0 99.00
2010 06 24 06 00 263  7.7  8.5 99.00 99.00 99.00 999 1013.6  28.2  26.9  21.3 99.0 99.00
2010 06 24 07 00 254  5.0  5.7 99.00 99.00 99.00 999 1013.3  27.8  26.7  21.6 99.0 99.00
2010 06 24 08 00 241  2.1  2.3 99.00 99.00 99.00 999 1013.1  27.4  26.3  26.2 99.0 99.00
2010 06 24 09 00 218  3.9  4.1 99.00 99.00 99.00 999 1012.9  27.2  26.1  26.2 99.0 99.00
2010 06 24 10 00 203  3.2  3.6 99.00 99.00 99.00 999 1012.8  26.6  26.3  26.3 99.0 99.00
2010 06 24 11 00 216  3.9  4.2 99.00 99.00 99.00 999 1012.9  26.2  26.1  26.0 99.0 99.00
2010 06 24 12 00 208  3.3  3.8 99.00 99.00 99.00 999 1012.4  26.6  26.5  26.4 99.0 99.00
2010 06 24 13 00 192  4.0  4.4 99.00 99.00 99.00 999 1011.9  27.5  26.9  27.0 99.0 99.00
2010 06 24 14 00 246  3.7  4.2 99.00 99.00 99.00 999 1011.7  29.5  26.6  21.3 99.0 99.00
2010 06 24 15 00 256  7.0  7.9 99.00 99.00 99.00 999 1011.4  31.4  26.4  19.7 99.0 99.00
2010 06 24 16 00 254  7.5  9.3 99.00 99.00 99.00 999 1011.3  32.2  26.4  20.0 99.0 99.00
2010 06 24 17 00 289  7.3  8.6 99.00 99.00 99.00 999 1010.9  33.1  26.5  19.3 99.0 99.00
2010 06 24 18 00 249  5.4  6.1 99.00 99.00 99.00 999 1010.1  33.6  26.7  19.4 99.0 99.00
2010 06 24 19 00 167  4.1  4.4 99.00 99.00 99.00 999 1009.8  31.9  26.7  21.5 99.0 99.00
2010 06 24 20 00 228  7.5  7.9 99.00 99.00 99.00 999 1009.2  33.7  26.3  20.2 99.0 99.00
2010 06 24 21 00 238  7.1  8.0 99.00 99.00 99.00 999 1008.5  32.8  26.8  21.5 99.0 99.00
2010 06 24 22 00 303  9.2 12.4 99.00 99.00 99.00 999 1009.1  31.4  27.2  20.1 99.0 99.00
2010 06 24 23 00 284  6.7  7.9 99.00 99.00 99.00 999 1009.9  31.0  27.0  19.9 99.0 99.00
2010 06 25 00 00 294  4.9  6.3 99.00 99.00 99.00 999 1010.2  31.0  27.4  19.1 99.0 99.00
2010 06 25 01 00 296  5.3  5.5 99.00 99.00 99.00 999 1011.0  30.5  26.6  19.1 99.0 99.00
2010 06 25 02 00 295  2.4  2.4 99.00 99.00 99.00 999 1012.4  29.6  26.6  19.9 99.0 99.00
2010 06 25 03 00 347  1.9  2.7 99.00 99.00 99.00 999 1013.1  28.9  26.4  20.1 99.0 99.00
2010 06 25 04 00 322  2.1  2.3 99.00 99.00 99.00 999 1013.5  28.6  26.5  19.3 99.0 99.00
2010 06 25 05 00 302  4.9  5.4 99.00 99.00 99.00 999 1013.6  27.5  26.5  19.9 99.0 99.00
2010 06 25 06 00 301  4.4  4.9 99.00 99.00 99.00 999 1013.7  26.6  26.1  18.4 99.0 99.00
2010 06 25 07 00 308  5.5  6.1 99.00 99.00 99.00 999 1013.6  26.2  26.1  17.7 99.0 99.00
2010 06 25 08 00 312  5.1  5.8 99.00 99.00 99.00 999 1014.1  25.6  26.2  17.7 99.0 99.00
2010 06 25 09 00 302  3.2  4.0 99.00 99.00 99.00 999 1015.1  24.9  25.7  17.6 99.0 99.00
2010 06 25 10 00 298  4.6  5.1 99.00 99.00 99.00 999 1016.1  24.1  26.0  17.6 99.0 99.00
2010 06 25 11 00 312  4.5  4.7 99.00 99.00 99.00 999 1016.9  23.6  26.1  17.3 99.0 99.00
2010 06 25 12 00 350  5.8  7.2 99.00 99.00 99.00 999 1017.4  24.7  26.1  16.2 99.0 99.00
2010 06 25 13 00   4  6.4  7.3 99.00 99.00 99.00 999 1018.0  24.8  26.1  15.0 99.0 99.00
2010 06 25 14 00   9  5.7  6.2 99.00 99.00 99.00 999 1018.0  24.8  26.3  15.1 99.0 99.00
2010 06 25 15 00  21  4.2  4.5 99.00 99.00 99.00 999 1018.1  24.8  26.4  15.2 99.0 99.00
2010 06 25 16 00  48  2.9  3.2 99.00 99.00 99.00 999 1018.2  25.0  26.6  15.7 99.0 99.00
2010 06 25 17 00  79  1.3  1.4 99.00 99.00 99.00 999 1017.7  26.1  26.8  15.1 99.0 99.00
2010 06 25 18 00 127  2.3  2.5 99.00 99.00 99.00 999 1017.2  26.6  26.9  15.1 99.0 99.00
2010 06 25 19 00 148  3.7  4.1 99.00 99.00 99.00 999 1016.6  26.8  27.0  17.0 99.0 99.00
2010 06 25 20 00 134  2.9  3.1 99.00 99.00 99.00 999 1016.3  27.4  26.7  16.9 99.0 99.00
2010 06 25 21 00 112  2.0  2.1 99.00 99.00 99.00 999 1015.7  28.1  26.8  16.8 99.0 99.00
2010 06 25 22 00 153  1.8  2.0 99.00 99.00 99.00 999 1015.3  28.4  27.2  16.6 99.0 99.00
2010 06 25 23 00 172  2.0  2.1 99.00 99.00 99.00 999 1015.3  28.3  27.4  18.6 99.0 99.00
2010 06 26 00 00 193  3.8  4.1 99.00 99.00 99.00 999 1015.6  28.2  27.6  18.1 99.0 99.00
2010 06 26 01 00 193  3.2  3.4 99.00 99.00 99.00 999 1015.9  27.8  27.7  18.6 99.0 99.00
2010 06 26 02 00 219  2.8  3.1 99.00 99.00 99.00 999 1016.1  27.5  27.5  20.3 99.0 99.00
2010 06 26 03 00 240  2.4  2.6 99.00 99.00 99.00 999 1016.2  27.1  27.1  20.4 99.0 99.00
2010 06 26 04 00 282  2.2  2.4 99.00 99.00 99.00 999 1016.1  26.5  26.8  19.3 99.0 99.00
2010 06 26 05 00 283  2.8  3.0 99.00 99.00 99.00 999 1015.7  26.0  27.0  20.2 99.0 99.00
2010 06 26 06 00 269  2.4  2.6 99.00 99.00 99.00 999 1015.6  25.4  26.8  19.5 99.0 99.00
